train_class_loss_step,step,train_acc5_step,epoch,train_acc1_step,train_nce_loss_step,val_knn_acc1,val_knn_acc5,val_acc1,val_acc5,val_loss,train_acc1_epoch,train_class_loss_epoch,train_acc5_epoch,train_nce_loss_epoch
,9944,,50,,,41.13999938964844,67.12000274658203,45.849998474121094,76.6500015258789,2.0293967723846436,,,,
,9944,,50,,,,,,,,41.042667388916016,2.3034489154815674,70.8994369506836,1.3974872827529907
2.3182363510131836,9949,70.703125,51,42.7734375,1.5422725677490234,,,,,,,,,
2.1061203479766846,9999,73.828125,51,44.3359375,1.3089985847473145,,,,,,,,,
2.4177463054656982,10049,67.578125,51,38.4765625,1.3845863342285156,,,,,,,,,
2.1837620735168457,10099,71.875,51,43.9453125,1.3842277526855469,,,,,,,,,
,10139,,51,,,42.4900016784668,67.70999908447266,45.81999969482422,77.25,2.006978988647461,,,,
,10139,,51,,,,,,,,41.25701141357422,2.292948007583618,71.1668701171875,1.4004662036895752
2.2344112396240234,10149,70.8984375,52,44.7265625,1.3688607215881348,,,,,,,,,
2.2662148475646973,10199,70.5078125,52,38.671875,1.345613718032837,,,,,,,,,
2.2563724517822266,10249,70.8984375,52,43.359375,1.4839067459106445,,,,,,,,,
2.2952113151550293,10299,72.8515625,52,41.6015625,1.352541446685791,,,,,,,,,
,10334,,52,,,40.880001068115234,66.87000274658203,45.89999771118164,76.40999603271484,2.049837350845337,,,,
,10334,,52,,,,,,,,41.5815315246582,2.2830655574798584,71.30408477783203,1.3873170614242554
2.1294138431549072,10349,74.21875,53,42.96875,1.2603894472122192,,,,,,,,,
2.1782290935516357,10399,73.046875,53,42.1875,1.3002450466156006,,,,,,,,,
2.402940273284912,10449,70.703125,53,42.7734375,1.4467979669570923,,,,,,,,,
2.2926788330078125,10499,72.265625,53,39.0625,1.203070878982544,,,,,,,,,
,10529,,53,,,40.779998779296875,66.73999786376953,44.98999786376953,76.45999908447266,2.092648983001709,,,,
,10529,,53,,,,,,,,41.82091522216797,2.274794101715088,71.47836303710938,1.3697563409805298
2.370584487915039,10549,70.8984375,54,40.8203125,1.5247305631637573,,,,,,,,,
2.131162405014038,10599,76.5625,54,41.9921875,1.4153826236724854,,,,,,,,,
2.2278265953063965,10649,72.4609375,54,42.578125,1.5718997716903687,,,,,,,,,
2.1452839374542236,10699,75.78125,54,45.5078125,1.248046636581421,,,,,,,,,
,10724,,54,,,41.2599983215332,67.66999816894531,46.0099983215332,76.79000091552734,2.0664186477661133,,,,
,10724,,54,,,,,,,,41.55548858642578,2.2768592834472656,71.49739837646484,1.3697543144226074
2.2313365936279297,10749,72.0703125,55,38.0859375,1.1628470420837402,,,,,,,,,
2.2637717723846436,10799,73.828125,55,40.625,1.3528274297714233,,,,,,,,,
2.213495969772339,10849,72.265625,55,41.40625,1.3592214584350586,,,,,,,,,
2.278048515319824,10899,71.2890625,55,40.4296875,1.3357665538787842,,,,,,,,,
,10919,,55,,,42.2400016784668,68.13999938964844,46.81999969482422,77.29999542236328,1.9921551942825317,,,,
,10919,,55,,,,,,,,41.77283477783203,2.2602996826171875,71.8740005493164,1.3628348112106323
2.189939498901367,10949,74.4140625,56,41.796875,1.1549859046936035,,,,,,,,,
2.1347053050994873,10999,72.65625,56,44.3359375,1.3513773679733276,,,,,,,,,
2.247364044189453,11049,70.703125,56,41.9921875,1.350795865058899,,,,,,,,,
2.15775728225708,11099,73.046875,56,44.53125,1.2696205377578735,,,,,,,,,
,11114,,56,,,41.869998931884766,67.55999755859375,45.94999694824219,76.19999694824219,2.050398111343384,,,,
,11114,,56,,,,,,,,42.300682067871094,2.245744466781616,72.01422119140625,1.3615282773971558
2.2499754428863525,11149,70.8984375,57,43.1640625,1.3121082782745361,,,,,,,,,
2.0670480728149414,11199,75.0,57,46.09375,1.4862124919891357,,,,,,,,,
2.149838924407959,11249,76.171875,57,44.7265625,1.4297280311584473,,,,,,,,,
2.3169660568237305,11299,69.7265625,57,39.0625,1.463504672050476,,,,,,,,,
,11309,,57,,,39.869998931884766,66.16999816894531,43.97999954223633,75.11000061035156,2.121110200881958,,,,
,11309,,57,,,,,,,,42.261619567871094,2.2502362728118896,71.9581298828125,1.3575128316879272
2.1849124431610107,11349,71.2890625,58,43.75,1.1510002613067627,,,,,,,,,
2.358513355255127,11399,69.53125,58,40.234375,1.502547025680542,,,,,,,,,
2.073589324951172,11449,74.609375,58,45.1171875,1.363687515258789,,,,,,,,,
2.24457049369812,11499,71.2890625,58,41.796875,1.3169825077056885,,,,,,,,,
,11504,,58,,,41.619998931884766,67.48999786376953,46.5099983215332,77.68999481201172,1.9815860986709595,,,,
,11504,,58,,,,,,,,42.34675598144531,2.2455244064331055,71.93109130859375,1.354367733001709
2.22843861579895,11549,72.0703125,59,43.75,1.1573697328567505,,,,,,,,,
2.1360950469970703,11599,75.5859375,59,43.359375,1.2505850791931152,,,,,,,,,
2.2868094444274902,11649,73.4375,59,41.6015625,1.4557732343673706,,,,,,,,,
2.2747724056243896,11699,70.703125,59,43.9453125,1.3165993690490723,,,,,,,,,
,11699,,59,,,42.060001373291016,67.62999725341797,47.93000030517578,77.79999542236328,1.9527567625045776,,,,
,11699,,59,,,,,,,,42.668270111083984,2.2284679412841797,72.33273315429688,1.3475401401519775
1.9851436614990234,11749,76.171875,60,47.4609375,1.2753636837005615,,,,,,,,,
2.3585917949676514,11799,69.140625,60,39.453125,1.3861674070358276,,,,,,,,,
2.220979928970337,11849,71.09375,60,41.40625,1.4050524234771729,,,,,,,,,
,11894,,60,,,41.2400016784668,67.30999755859375,46.709999084472656,78.11000061035156,1.9611022472381592,,,,
,11894,,60,,,,,,,,42.94671630859375,2.2149970531463623,72.5430679321289,1.3391914367675781
2.078047275543213,11899,74.8046875,61,46.09375,1.35446035861969,,,,,,,,,
2.151522636413574,11949,71.6796875,61,44.921875,1.4444427490234375,,,,,,,,,
2.2839903831481934,11999,72.0703125,61,40.234375,1.3769820928573608,,,,,,,,,
2.2405354976654053,12049,70.5078125,61,40.0390625,1.2006783485412598,,,,,,,,,
,12089,,61,,,42.790000915527344,69.05999755859375,48.0,77.97000122070312,1.9547059535980225,,,,
,12089,,61,,,,,,,,42.94470977783203,2.215275764465332,72.62319946289062,1.3327666521072388
2.1194655895233154,12099,71.875,62,48.4375,1.1492621898651123,,,,,,,,,
2.2056398391723633,12149,73.4375,62,41.6015625,1.4080371856689453,,,,,,,,,
2.2956528663635254,12199,68.9453125,62,44.53125,1.3171693086624146,,,,,,,,,
2.2523350715637207,12249,71.875,62,41.6015625,1.2211434841156006,,,,,,,,,
,12284,,62,,,43.16999816894531,68.75,48.88999938964844,78.37999725341797,1.929216742515564,,,,
,12284,,62,,,,,,,,43.14904022216797,2.2080471515655518,72.6953125,1.3238966464996338
2.1765060424804688,12299,73.828125,63,43.9453125,1.2774590253829956,,,,,,,,,
2.1157188415527344,12349,74.21875,63,43.5546875,1.3133974075317383,,,,,,,,,
2.2251737117767334,12399,72.65625,63,41.2109375,1.1500293016433716,,,,,,,,,
2.209136486053467,12449,73.828125,63,41.2109375,1.409660816192627,,,,,,,,,
,12479,,63,,,42.06999969482422,67.4800033569336,47.349998474121094,77.65999603271484,1.9577772617340088,,,,
,12479,,63,,,,,,,,43.604766845703125,2.1872470378875732,73.25220489501953,1.306386113166809
1.9631801843643188,12499,78.125,64,45.1171875,1.1652636528015137,,,,,,,,,
2.1378610134124756,12549,74.0234375,64,44.53125,1.2103122472763062,,,,,,,,,
2.132629871368408,12599,73.046875,64,44.53125,1.3352270126342773,,,,,,,,,
2.2125587463378906,12649,73.828125,64,43.75,1.2424927949905396,,,,,,,,,
,12674,,64,,,42.619998931884766,68.37000274658203,47.27000045776367,78.0,1.9593724012374878,,,,
,12674,,64,,,,,,,,43.59475326538086,2.190690517425537,73.07091522216797,1.3076666593551636
2.0691261291503906,12699,75.78125,65,44.7265625,1.2575972080230713,,,,,,,,,
2.1469340324401855,12749,74.609375,65,46.875,1.3095064163208008,,,,,,,,,
2.297792434692383,12799,70.8984375,65,42.7734375,1.3185844421386719,,,,,,,,,
2.133957624435425,12849,74.8046875,65,44.53125,1.2146282196044922,,,,,,,,,
,12869,,65,,,42.27000045776367,67.88999938964844,48.619998931884766,78.7699966430664,1.9209465980529785,,,,
,12869,,65,,,,,,,,43.74799728393555,2.1771299839019775,73.3984375,1.293869137763977
2.1941356658935547,12899,73.6328125,66,44.140625,1.19949209690094,,,,,,,,,
2.021365165710449,12949,77.1484375,66,49.609375,1.2353405952453613,,,,,,,,,
2.117873191833496,12999,75.0,66,46.6796875,1.2901933193206787,,,,,,,,,
1.9786086082458496,13049,77.9296875,66,48.4375,1.143801212310791,,,,,,,,,
,13064,,66,,,41.869998931884766,67.83000183105469,48.25,78.30999755859375,1.9330226182937622,,,,
,13064,,66,,,,,,,,43.97536087036133,2.1672890186309814,73.5987548828125,1.280819296836853
1.9509615898132324,13099,76.5625,67,49.0234375,1.2823617458343506,,,,,,,,,
2.211306095123291,13149,71.09375,67,42.3828125,1.2796764373779297,,,,,,,,,
2.2956013679504395,13199,69.7265625,67,41.796875,1.2793675661087036,,,,,,,,,
2.239920139312744,13249,70.5078125,67,42.7734375,1.326311707496643,,,,,,,,,
,13259,,67,,,41.40999984741211,66.86000061035156,47.54999923706055,78.0,1.958229660987854,,,,
,13259,,67,,,,,,,,43.933292388916016,2.1727373600006104,73.46955108642578,1.2974015474319458
2.0469303131103516,13299,74.4140625,68,47.65625,1.2473714351654053,,,,,,,,,
2.2100539207458496,13349,70.703125,68,46.6796875,1.227838397026062,,,,,,,,,
2.262805938720703,13399,72.65625,68,42.578125,1.2888051271438599,,,,,,,,,
2.3862106800079346,13449,72.4609375,68,39.453125,1.3574004173278809,,,,,,,,,
,13454,,68,,,41.77000045776367,67.16999816894531,48.459999084472656,78.75,1.9080196619033813,,,,
,13454,,68,,,,,,,,43.96734619140625,2.1690866947174072,73.42848205566406,1.286433219909668
2.2166714668273926,13499,71.875,69,46.2890625,1.222583532333374,,,,,,,,,
2.1162333488464355,13549,74.609375,69,46.6796875,1.2314348220825195,,,,,,,,,
2.127903461456299,13599,73.046875,69,46.6796875,1.2806682586669922,,,,,,,,,
2.445389747619629,13649,67.578125,69,39.2578125,1.5052683353424072,,,,,,,,,
,13649,,69,,,42.689998626708984,68.83000183105469,48.90999984741211,78.80999755859375,1.9152872562408447,,,,
,13649,,69,,,,,,,,44.425079345703125,2.158461570739746,73.58373260498047,1.299737811088562
2.197925329208374,13699,71.6796875,70,42.96875,1.2456307411193848,,,,,,,,,
2.0546305179595947,13749,76.5625,70,45.703125,1.2543320655822754,,,,,,,,,
2.0140199661254883,13799,75.1953125,70,47.0703125,1.296682357788086,,,,,,,,,
,13844,,70,,,42.93000030517578,68.4000015258789,48.91999816894531,78.80999755859375,1.901869535446167,,,,
,13844,,70,,,,,,,,44.4340934753418,2.1507036685943604,73.89823913574219,1.281126856803894
2.1012094020843506,13849,73.046875,71,44.53125,1.278558373451233,,,,,,,,,
2.0872859954833984,13899,76.171875,71,45.8984375,1.0593321323394775,,,,,,,,,
2.1314315795898438,13949,73.046875,71,44.921875,1.2649004459381104,,,,,,,,,
2.1205663681030273,13999,73.2421875,71,43.9453125,1.2942838668823242,,,,,,,,,
,14039,,71,,,42.400001525878906,68.73999786376953,48.619998931884766,78.65999603271484,1.9125151634216309,,,,
,14039,,71,,,,,,,,44.43810272216797,2.1431751251220703,73.97535705566406,1.2774622440338135
2.09724760055542,14049,74.609375,72,46.484375,1.1413631439208984,,,,,,,,,
2.143280506134033,14099,75.5859375,72,43.5546875,1.1447203159332275,,,,,,,,,
2.122119426727295,14149,75.5859375,72,43.9453125,1.1643986701965332,,,,,,,,,
2.2873268127441406,14199,71.09375,72,42.3828125,1.3109220266342163,,,,,,,,,
,14234,,72,,,41.900001525878906,67.79000091552734,47.39999771118164,78.06999969482422,1.9613313674926758,,,,
,14234,,72,,,,,,,,44.77263641357422,2.1318180561065674,74.3008804321289,1.2664841413497925
1.9967451095581055,14249,76.953125,73,47.8515625,1.14825439453125,,,,,,,,,
2.1196017265319824,14299,73.2421875,73,44.3359375,1.3670787811279297,,,,,,,,,
2.073824882507324,14349,75.78125,73,45.1171875,1.2824249267578125,,,,,,,,,
2.0654544830322266,14399,76.3671875,73,45.3125,1.320373296737671,,,,,,,,,
,14429,,73,,,41.939998626708984,67.23999786376953,47.04999923706055,77.43000030517578,1.9832265377044678,,,,
,14429,,73,,,,,,,,44.8046875,2.1289989948272705,74.2197494506836,1.2565041780471802
2.049736976623535,14449,74.8046875,74,47.8515625,1.2313687801361084,,,,,,,,,
2.1505627632141113,14499,73.6328125,74,44.53125,1.2937623262405396,,,,,,,,,
2.1240463256835938,14549,75.0,74,42.3828125,1.3024922609329224,,,,,,,,,
2.2599639892578125,14599,73.4375,74,42.1875,1.3375635147094727,,,,,,,,,
,14624,,74,,,43.83000183105469,69.62000274658203,50.119998931884766,79.88999938964844,1.8437997102737427,,,,
,14624,,74,,,,,,,,44.89082717895508,2.1202850341796875,74.38501739501953,1.2528555393218994
2.074979782104492,14649,75.1953125,75,45.8984375,1.1614643335342407,,,,,,,,,
2.169159173965454,14699,73.4375,75,45.5078125,1.2904596328735352,,,,,,,,,
2.1569912433624268,14749,75.0,75,43.9453125,1.2769384384155273,,,,,,,,,
1.9801775217056274,14799,76.3671875,75,49.609375,1.1125943660736084,,,,,,,,,
,14819,,75,,,43.25,68.05999755859375,50.71999740600586,80.15999603271484,1.823705792427063,,,,
,14819,,75,,,,,,,,45.1762809753418,2.1108951568603516,74.6143798828125,1.2484575510025024
2.034766435623169,14849,77.734375,76,47.0703125,1.3563894033432007,,,,,,,,,
2.018829822540283,14899,75.0,76,47.0703125,1.1503688097000122,,,,,,,,,
2.173621416091919,14949,71.2890625,76,42.96875,1.2632821798324585,,,,,,,,,
2.182283878326416,14999,73.6328125,76,47.0703125,1.2557909488677979,,,,,,,,,
,15014,,76,,,43.47999954223633,68.77999877929688,50.47999954223633,79.80999755859375,1.844517707824707,,,,
,15014,,76,,,,,,,,45.27444076538086,2.1105005741119385,74.66746520996094,1.2525001764297485
1.9073798656463623,15049,77.734375,77,50.78125,1.1733880043029785,,,,,,,,,
1.9156627655029297,15099,79.1015625,77,50.390625,1.2205506563186646,,,,,,,,,
2.111264228820801,15149,74.0234375,77,47.0703125,1.2537040710449219,,,,,,,,,
2.2007598876953125,15199,71.875,77,43.5546875,1.349084734916687,,,,,,,,,
,15209,,77,,,42.650001525878906,68.4800033569336,50.0099983215332,79.9000015258789,1.8446727991104126,,,,
,15209,,77,,,,,,,,45.70212173461914,2.091038227081299,74.96694946289062,1.2464070320129395
2.085658311843872,15249,76.7578125,78,44.921875,1.293013095855713,,,,,,,,,
2.1192691326141357,15299,73.2421875,78,43.75,1.175040364265442,,,,,,,,,
2.035071611404419,15349,75.78125,78,48.6328125,1.3208858966827393,,,,,,,,,
2.0422866344451904,15399,73.828125,78,43.359375,1.2591118812561035,,,,,,,,,
,15404,,78,,,42.709999084472656,68.13999938964844,48.599998474121094,78.27999877929688,1.9267319440841675,,,,
,15404,,78,,,,,,,,45.59996032714844,2.0901083946228027,75.03004455566406,1.2325100898742676
2.1142659187316895,15449,73.4375,79,45.703125,1.2221076488494873,,,,,,,,,
2.2316741943359375,15499,71.6796875,79,45.5078125,1.2820152044296265,,,,,,,,,
2.059361696243286,15549,75.9765625,79,46.484375,1.317817211151123,,,,,,,,,
2.0404014587402344,15599,77.34375,79,45.1171875,1.2778825759887695,,,,,,,,,
,15599,,79,,,43.27000045776367,68.2300033569336,49.53999710083008,79.40999603271484,1.8655599355697632,,,,
,15599,,79,,,,,,,,45.698116302490234,2.09375,74.93589782714844,1.2430751323699951
2.2098660469055176,15649,74.4140625,80,42.7734375,1.1355254650115967,,,,,,,,,
2.139089584350586,15699,73.6328125,80,43.9453125,1.204921007156372,,,,,,,,,
2.117770195007324,15749,75.0,80,42.7734375,1.2825520038604736,,,,,,,,,
,15794,,80,,,44.130001068115234,69.33000183105469,51.23999786376953,80.48999786376953,1.8005036115646362,,,,
,15794,,80,,,,,,,,45.67407989501953,2.0886058807373047,75.10416412353516,1.228814959526062
2.105262517929077,15799,75.9765625,81,45.3125,1.2852861881256104,,,,,,,,,
2.174123764038086,15849,76.171875,81,43.1640625,1.2123854160308838,,,,,,,,,
2.039048671722412,15899,73.6328125,81,45.8984375,1.1049714088439941,,,,,,,,,
2.2969298362731934,15949,69.53125,81,41.015625,1.12614905834198,,,,,,,,,
,15989,,81,,,42.72999954223633,68.19000244140625,48.52000045776367,78.5999984741211,1.903942584991455,,,,
,15989,,81,,,,,,,,46.221954345703125,2.077864646911621,75.14423370361328,1.2253721952438354
2.2073025703430176,15999,71.875,82,41.40625,1.3721749782562256,,,,,,,,,
1.9188232421875,16049,77.34375,82,47.8515625,1.1168599128723145,,,,,,,,,
2.1162121295928955,16099,72.8515625,82,47.0703125,1.1941802501678467,,,,,,,,,
2.2369368076324463,16149,73.046875,82,43.359375,1.1918678283691406,,,,,,,,,
,16184,,82,,,42.650001525878906,68.27999877929688,50.119998931884766,79.77999877929688,1.8556880950927734,,,,
,16184,,82,,,,,,,,45.85336685180664,2.0799460411071777,75.13321685791016,1.2174071073532104
1.899181604385376,16199,79.296875,83,49.0234375,1.2836668491363525,,,,,,,,,
2.048361301422119,16249,74.609375,83,45.8984375,1.264703631401062,,,,,,,,,
1.982254981994629,16299,77.5390625,83,49.8046875,1.0741610527038574,,,,,,,,,
2.018104076385498,16349,78.3203125,83,45.1171875,0.9972406625747681,,,,,,,,,
,16379,,83,,,45.11000061035156,70.37999725341797,50.87999725341797,80.8699951171875,1.7946466207504272,,,,
,16379,,83,,,,,,,,46.215946197509766,2.062744617462158,75.56089782714844,1.2076703310012817
2.0773842334747314,16399,74.21875,84,45.1171875,1.0821374654769897,,,,,,,,,
2.1998941898345947,16449,71.2890625,84,44.921875,1.1850037574768066,,,,,,,,,
1.975649118423462,16499,76.953125,84,48.046875,1.1235878467559814,,,,,,,,,
2.0930514335632324,16549,75.0,84,47.265625,1.2043440341949463,,,,,,,,,
,16574,,84,,,44.470001220703125,70.08999633789062,50.59000015258789,80.47999572753906,1.8330146074295044,,,,
,16574,,84,,,,,,,,46.37319564819336,2.0666425228118896,75.44972229003906,1.2228199243545532
1.9865078926086426,16599,76.953125,85,48.4375,1.1754422187805176,,,,,,,,,
2.1183080673217773,16649,75.5859375,85,43.1640625,1.11354398727417,,,,,,,,,
2.2317795753479004,16699,72.8515625,85,44.140625,1.3313713073730469,,,,,,,,,
2.118633270263672,16749,75.5859375,85,46.09375,1.251955509185791,,,,,,,,,
,16769,,85,,,44.900001525878906,70.36000061035156,50.119998931884766,79.8699951171875,1.8473812341690063,,,,
,16769,,85,,,,,,,,46.1909065246582,2.069201707839966,75.48577880859375,1.2170096635818481
2.1159658432006836,16799,75.390625,86,45.703125,1.1141481399536133,,,,,,,,,
2.1129086017608643,16849,75.5859375,86,46.484375,1.0971784591674805,,,,,,,,,
1.957524061203003,16899,77.9296875,86,48.046875,1.156053066253662,,,,,,,,,
2.018906831741333,16949,75.5859375,86,48.046875,1.182724118232727,,,,,,,,,
,16964,,86,,,45.93000030517578,70.83999633789062,51.87999725341797,81.25,1.762496829032898,,,,
,16964,,86,,,,,,,,46.4653434753418,2.0612621307373047,75.49779510498047,1.201413631439209
2.0021040439605713,16999,79.1015625,87,46.6796875,1.3231313228607178,,,,,,,,,
1.7918726205825806,17049,81.8359375,87,53.125,1.0762193202972412,,,,,,,,,
1.9408448934555054,17099,76.5625,87,52.5390625,1.2489523887634277,,,,,,,,,
2.185724973678589,17149,73.2421875,87,45.3125,1.2707386016845703,,,,,,,,,
,17159,,87,,,44.380001068115234,70.04000091552734,50.86000061035156,80.02999877929688,1.82219660282135,,,,
,17159,,87,,,,,,,,46.77083206176758,2.044555425643921,75.63902282714844,1.2020537853240967
1.9504896402359009,17199,76.5625,88,47.265625,0.9926294684410095,,,,,,,,,
2.213451862335205,17249,74.0234375,88,41.015625,1.1306068897247314,,,,,,,,,
1.8480377197265625,17299,75.78125,88,51.3671875,1.2925913333892822,,,,,,,,,
1.9162678718566895,17349,76.7578125,88,48.6328125,1.1848642826080322,,,,,,,,,
,17354,,88,,,45.22999954223633,70.52999877929688,51.78999710083008,81.79999542236328,1.762465000152588,,,,
,17354,,88,,,,,,,,46.86698532104492,2.0377159118652344,76.0116195678711,1.1776872873306274
2.13311767578125,17399,72.265625,89,45.3125,1.3523412942886353,,,,,,,,,
2.0820040702819824,17449,74.4140625,89,43.75,1.4093952178955078,,,,,,,,,
2.0506255626678467,17499,76.171875,89,47.265625,1.2796142101287842,,,,,,,,,
1.9186335802078247,17549,79.8828125,89,50.0,1.063868522644043,,,,,,,,,
,17549,,89,,,44.099998474121094,69.23999786376953,50.36000061035156,79.83999633789062,1.8476935625076294,,,,
,17549,,89,,,,,,,,46.92307662963867,2.0415618419647217,75.91947174072266,1.1935776472091675
2.1185758113861084,17599,73.6328125,90,45.1171875,1.2875092029571533,,,,,,,,,
2.064906120300293,17649,76.171875,90,42.96875,1.0441888570785522,,,,,,,,,
1.9703902006149292,17699,75.390625,90,48.828125,1.194966435432434,,,,,,,,,
,17744,,90,,,42.880001068115234,68.20999908447266,49.98999786376953,79.73999786376953,1.8694888353347778,,,,
,17744,,90,,,,,,,,46.94411087036133,2.030426263809204,76.0546875,1.1888271570205688
1.9537954330444336,17749,76.953125,91,52.1484375,1.1566429138183594,,,,,,,,,
2.266517162322998,17799,71.484375,91,43.75,1.268866777420044,,,,,,,,,
1.9764981269836426,17849,79.296875,91,44.53125,1.1243962049484253,,,,,,,,,
2.054438591003418,17899,74.4140625,91,48.046875,1.113041877746582,,,,,,,,,
,17939,,91,,,43.40999984741211,69.52999877929688,51.28999710083008,81.05999755859375,1.8040173053741455,,,,
,17939,,91,,,,,,,,47.09334945678711,2.0302553176879883,76.24098205566406,1.1715724468231201
1.9352390766143799,17949,76.171875,92,52.9296875,1.0933794975280762,,,,,,,,,
1.998220682144165,17999,75.78125,92,45.1171875,1.0624858140945435,,,,,,,,,
2.204340934753418,18049,72.8515625,92,40.4296875,1.1817684173583984,,,,,,,,,
1.8842591047286987,18099,78.7109375,92,51.7578125,1.0960520505905151,,,,,,,,,
,18134,,92,,,43.20000076293945,68.51000213623047,50.62999725341797,80.3699951171875,1.817222237586975,,,,
,18134,,92,,,,,,,,47.07331848144531,2.0295627117156982,76.20092010498047,1.1770751476287842
1.8391987085342407,18149,78.90625,93,50.390625,1.0793460607528687,,,,,,,,,
1.856665015220642,18199,79.4921875,93,50.0,1.2000017166137695,,,,,,,,,
2.101079225540161,18249,72.4609375,93,44.7265625,1.2240266799926758,,,,,,,,,
2.105252504348755,18299,73.6328125,93,46.09375,1.2156615257263184,,,,,,,,,
,18329,,93,,,45.189998626708984,70.5,51.53999710083008,81.32999420166016,1.7766765356063843,,,,
,18329,,93,,,,,,,,46.99519348144531,2.024015426635742,76.4803695678711,1.1882027387619019
1.967127799987793,18349,75.78125,94,48.828125,1.2405954599380493,,,,,,,,,
2.132920265197754,18399,72.0703125,94,44.53125,1.1447293758392334,,,,,,,,,
2.0390169620513916,18449,75.390625,94,47.8515625,1.271585464477539,,,,,,,,,
2.0212960243225098,18499,74.609375,94,47.4609375,1.1119006872177124,,,,,,,,,
,18524,,94,,,42.119998931884766,67.63999938964844,49.2599983215332,78.86000061035156,1.897182822227478,,,,
,18524,,94,,,,,,,,47.45192337036133,2.0159976482391357,76.37620544433594,1.1719672679901123
2.0555434226989746,18549,77.34375,95,46.875,1.0885121822357178,,,,,,,,,
2.0568034648895264,18599,76.5625,95,46.875,1.158184289932251,,,,,,,,,
2.171912670135498,18649,74.4140625,95,42.96875,1.2266300916671753,,,,,,,,,
1.9119904041290283,18699,78.515625,95,50.390625,0.9447234272956848,,,,,,,,,
,18719,,95,,,44.52000045776367,69.37999725341797,50.81999969482422,80.54000091552734,1.8062992095947266,,,,
,18719,,95,,,,,,,,47.613182067871094,2.0100367069244385,76.40424346923828,1.156017780303955
1.9941684007644653,18749,75.5859375,96,46.6796875,1.2297897338867188,,,,,,,,,
1.8924800157546997,18799,77.5390625,96,50.390625,1.0900437831878662,,,,,,,,,
2.2628440856933594,18849,70.5078125,96,42.96875,1.2635740041732788,,,,,,,,,
1.9860215187072754,18899,77.5390625,96,50.1953125,1.1900634765625,,,,,,,,,
,18914,,96,,,44.029998779296875,68.38999938964844,50.96999740600586,80.4000015258789,1.8203890323638916,,,,
,18914,,96,,,,,,,,48.04086685180664,1.9975497722625732,76.76081848144531,1.1460955142974854
2.090928554534912,18949,74.8046875,97,46.2890625,1.127918004989624,,,,,,,,,
2.077228546142578,18999,75.1953125,97,46.875,1.0879435539245605,,,,,,,,,
2.0660181045532227,19049,74.4140625,97,47.0703125,1.054663896560669,,,,,,,,,
2.0805206298828125,19099,73.046875,97,45.703125,1.216720700263977,,,,,,,,,
,19109,,97,,,44.310001373291016,70.11000061035156,51.40999984741211,80.93000030517578,1.78506600856781,,,,
,19109,,97,,,,,,,,47.96975326538086,1.9949357509613037,76.89102935791016,1.1419471502304077
2.0632712841033936,19149,74.609375,98,44.921875,1.1596639156341553,,,,,,,,,
2.068976879119873,19199,74.0234375,98,42.578125,1.299776315689087,,,,,,,,,
2.012502670288086,19249,78.90625,98,49.0234375,1.0902891159057617,,,,,,,,,
2.083577871322632,19299,75.78125,98,46.875,1.0053772926330566,,,,,,,,,
,19304,,98,,,42.63999938964844,68.23999786376953,49.5099983215332,79.61000061035156,1.8836086988449097,,,,
,19304,,98,,,,,,,,47.86758804321289,1.996862769126892,76.82091522216797,1.1515851020812988
2.1511993408203125,19349,71.09375,99,44.53125,1.1898996829986572,,,,,,,,,
1.8159151077270508,19399,79.8828125,99,53.125,1.174659013748169,,,,,,,,,
1.904969334602356,19449,78.90625,99,50.78125,1.0805392265319824,,,,,,,,,
2.039952278137207,19499,78.125,99,47.8515625,1.2155044078826904,,,,,,,,,
,19499,,99,,,44.18000030517578,69.47000122070312,50.91999816894531,80.4000015258789,1.824756383895874,,,,
,19499,,99,,,,,,,,48.309295654296875,1.9804607629776,77.0272445678711,1.137729287147522
1.9568867683410645,19549,76.171875,100,50.0,1.11946439743042,,,,,,,,,
1.930345058441162,19599,80.078125,100,48.828125,1.0148563385009766,,,,,,,,,
1.9970396757125854,19649,75.0,100,49.0234375,1.1132484674453735,,,,,,,,,
,19694,,100,,,45.650001525878906,70.83000183105469,52.65999984741211,82.19999694824219,1.7373228073120117,,,,
